Date,Close,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
2015/05/21,46350,-500,-1.07,5842,7.93,-,-,24775,1.87,300,0.65
2015/05/22,47850,1500,+3.24,5842,8.19,-,-,24775,1.93,300,0.63
2015/05/26,48000,150,+0.31,5842,8.22,-,-,24775,1.94,300,0.63
2015/05/27,48450,450,+0.94,5842,8.29,-,-,24775,1.96,300,0.62
2015/05/28,49650,1200,+2.48,5842,8.50,-,-,24775,2.00,300,0.60
2015/05/29,51100,1450,+2.92,5842,8.75,-,-,24775,2.06,300,0.59
2015/06/01,50600,-500,-0.98,5842,8.66,-,-,24775,2.04,300,0.59
2015/06/02,51200,600,+1.19,5842,8.76,-,-,24775,2.07,300,0.59
2015/06/03,49800,-1400,-2.73,5842,8.52,-,-,24775,2.01,300,0.60
2015/06/04,48300,-1500,-3.01,5842,8.27,-,-,24775,1.95,300,0.62
2015/06/05,49050,750,+1.55,5842,8.40,-,-,24775,1.98,300,0.61
2015/06/08,48050,-1000,-2.04,5842,8.22,-,-,24775,1.94,300,0.62
2015/06/09,48000,-50,-0.10,5842,8.22,-,-,24775,1.94,300,0.63
2015/06/10,47500,-500,-1.04,5842,8.13,-,-,24775,1.92,300,0.63
2015/06/11,47100,-400,-0.84,5842,8.06,-,-,24775,1.90,300,0.64
2015/06/12,46550,-550,-1.17,5842,7.97,-,-,24775,1.88,300,0.64
2015/06/15,46150,-400,-0.86,5842,7.90,-,-,24775,1.86,300,0.65
2015/06/16,44200,-1950,-4.23,5842,7.57,-,-,24775,1.78,300,0.68
2015/06/17,44950,750,+1.70,5842,7.69,-,-,24775,1.81,300,0.67
2015/06/18,44300,-650,-1.45,5842,7.58,-,-,24775,1.79,300,0.68
2015/06/19,43550,-750,-1.69,5842,7.45,-,-,24775,1.76,300,0.69
2015/06/22,43850,300,+0.69,5842,7.51,-,-,24775,1.77,300,0.68
2015/06/23,44150,300,+0.68,5842,7.56,-,-,24775,1.78,300,0.68
2015/06/24,43350,-800,-1.81,5842,7.42,-,-,24775,1.75,300,0.69
2015/06/25,43100,-250,-0.58,5842,7.38,-,-,24775,1.74,300,0.70
2015/06/26,42000,-1100,-2.55,5842,7.19,-,-,24775,1.70,300,0.71
2015/06/29,42600,600,+1.43,5842,7.29,-,-,24775,1.72,300,0.70
2015/06/30,42300,-300,-0.70,5842,7.24,-,-,24775,1.71,300,0.71
2015/07/01,42800,500,+1.18,5842,7.33,-,-,24775,1.73,300,0.70
2015/07/02,42100,-700,-1.64,5842,7.21,-,-,24775,1.70,300,0.71
2015/07/03,42650,550,+1.31,5842,7.30,-,-,24775,1.72,300,0.70
2015/07/06,40750,-1900,-4.45,5842,6.98,-,-,24775,1.64,300,0.74
2015/07/07,41350,600,+1.47,5842,7.08,-,-,24775,1.67,300,0.73
2015/07/08,40900,-450,-1.09,5842,7.00,-,-,24775,1.65,300,0.73
2015/07/09,40950,50,+0.12,5842,7.01,-,-,24775,1.65,300,0.73
2015/07/10,40850,-100,-0.24,5842,6.99,-,-,24775,1.65,300,0.73
2015/07/13,40550,-300,-0.73,5842,6.94,-,-,24775,1.64,300,0.74
2015/07/14,37850,-2700,-6.66,5842,6.48,-,-,24775,1.53,300,0.79
2015/07/15,39300,1450,+3.83,5842,6.73,-,-,24775,1.59,300,0.76
2015/07/16,39450,150,+0.38,5842,6.75,-,-,24775,1.59,300,0.76
2015/07/17,39950,500,+1.27,5842,6.84,-,-,24775,1.61,300,0.75
2015/07/20,38650,-1300,-3.25,5842,6.62,-,-,24775,1.56,300,0.78
2015/07/21,39050,400,+1.03,5842,6.68,-,-,24775,1.58,300,0.77
2015/07/22,38200,-850,-2.18,5842,6.54,-,-,24775,1.54,300,0.79
2015/07/23,39000,800,+2.09,5842,6.68,-,-,24775,1.57,300,0.77
2015/07/24,38550,-450,-1.15,5842,6.60,-,-,24775,1.56,300,0.78
2015/07/27,37250,-1300,-3.37,5842,6.38,-,-,24775,1.50,300,0.81
2015/07/28,37100,-150,-0.40,5842,6.35,-,-,24775,1.50,300,0.81
2015/07/29,37000,-100,-0.27,5842,6.33,-,-,24775,1.49,300,0.81
2015/07/30,34500,-2500,-6.76,5842,5.91,-,-,24775,1.39,300,0.87
2015/07/31,37100,2600,+7.54,5842,6.35,-,-,24775,1.50,300,0.81
2015/08/03,35950,-1150,-3.10,5842,6.15,-,-,24775,1.45,300,0.83
2015/08/04,37250,1300,+3.62,5842,6.38,-,-,24775,1.50,300,0.81
2015/08/05,37300,50,+0.13,5842,6.38,-,-,24775,1.51,300,0.80
2015/08/06,36100,-1200,-3.22,5842,6.18,-,-,24775,1.46,300,0.83
2015/08/07,36200,100,+0.28,5842,6.20,-,-,24775,1.46,300,0.83
2015/08/10,36300,100,+0.28,5842,6.21,-,-,24775,1.47,300,0.83
2015/08/11,36100,-200,-0.55,5842,6.18,-,-,24775,1.46,300,0.83
2015/08/12,35800,-300,-0.83,5842,6.13,-,-,24775,1.45,300,0.84
2015/08/13,36900,1100,+3.07,5842,6.32,-,-,24775,1.49,300,0.81
2015/08/17,35650,-1250,-3.39,5842,6.10,-,-,24775,1.44,300,0.84
2015/08/18,35050,-600,-1.68,5842,6.00,-,-,24775,1.41,300,0.86
2015/08/19,33000,-2050,-5.85,5842,5.65,-,-,24775,1.33,300,0.91
2015/08/20,33050,50,+0.15,5842,5.66,-,-,24775,1.33,300,0.91
2015/08/21,32000,-1050,-3.18,5842,5.48,-,-,24775,1.29,300,0.94
2015/08/24,31050,-950,-2.97,5842,5.31,-,-,24775,1.25,300,0.97
2015/08/25,33500,2450,+7.89,5842,5.73,-,-,24775,1.35,300,0.90
2015/08/26,33450,-50,-0.15,5842,5.73,-,-,24775,1.35,300,0.90
2015/08/27,35500,2050,+6.13,5842,6.08,-,-,24775,1.43,300,0.85
2015/08/28,36900,1400,+3.94,5842,6.32,-,-,24775,1.49,300,0.81
2015/08/31,35800,-1100,-2.98,5842,6.13,-,-,24775,1.45,300,0.84
2015/09/01,34400,-1400,-3.91,5842,5.89,-,-,24775,1.39,300,0.87
2015/09/02,34350,-50,-0.15,5842,5.88,-,-,24775,1.39,300,0.87
2015/09/03,35400,1050,+3.06,5842,6.06,-,-,24775,1.43,300,0.85
2015/09/04,34850,-550,-1.55,5842,5.97,-,-,24775,1.41,300,0.86
2015/09/07,34750,-100,-0.29,5842,5.95,-,-,24775,1.40,300,0.86
2015/09/08,34750,0,0.00,5842,5.95,-,-,24775,1.40,300,0.86
2015/09/09,36000,1250,+3.60,5842,6.16,-,-,24775,1.45,300,0.83
2015/09/10,35950,-50,-0.14,5842,6.15,-,-,24775,1.45,300,0.83
2015/09/11,35000,-950,-2.64,5842,5.99,-,-,24775,1.41,300,0.86
2015/09/14,34600,-400,-1.14,5842,5.92,-,-,24775,1.40,300,0.87
2015/09/15,33600,-1000,-2.89,5842,5.75,-,-,24775,1.36,300,0.89
2015/09/16,35100,1500,+4.46,5842,6.01,-,-,24775,1.42,300,0.85
2015/09/17,36150,1050,+2.99,5842,6.19,-,-,24775,1.46,300,0.83
2015/09/18,35750,-400,-1.11,5842,6.12,-,-,24775,1.44,300,0.84
2015/09/21,34800,-950,-2.66,5842,5.96,-,-,24775,1.40,300,0.86
2015/09/22,34900,100,+0.29,5842,5.97,-,-,24775,1.41,300,0.86
2015/09/23,34700,-200,-0.57,5842,5.94,-,-,24775,1.40,300,0.86
2015/09/24,33850,-850,-2.45,5842,5.79,-,-,24775,1.37,300,0.89
2015/09/25,34350,500,+1.48,5842,5.88,-,-,24775,1.39,300,0.87
2015/09/30,33550,-800,-2.33,5842,5.74,-,-,24775,1.35,300,0.89
2015/10/01,33700,150,+0.45,5842,5.77,-,-,24775,1.36,300,0.89
2015/10/02,34550,850,+2.52,5842,5.91,-,-,24775,1.39,300,0.87
2015/10/05,35350,800,+2.32,5842,6.05,-,-,24775,1.43,300,0.85
2015/10/06,37200,1850,+5.23,5842,6.37,-,-,24775,1.50,300,0.81
2015/10/07,37300,100,+0.27,5842,6.38,-,-,24775,1.51,300,0.80
2015/10/08,37550,250,+0.67,5842,6.43,-,-,24775,1.52,300,0.80
2015/10/12,36850,-700,-1.86,5842,6.31,-,-,24775,1.49,300,0.81
2015/10/13,36000,-850,-2.31,5842,6.16,-,-,24775,1.45,300,0.83
2015/10/14,36400,400,+1.11,5842,6.23,-,-,24775,1.47,300,0.82
2015/10/15,36750,350,+0.96,5842,6.29,-,-,24775,1.48,300,0.82
2015/10/16,36100,-650,-1.77,5842,6.18,-,-,24775,1.46,300,0.83
2015/10/19,35750,-350,-0.97,5842,6.12,-,-,24775,1.44,300,0.84
2015/10/20,35700,-50,-0.14,5842,6.11,-,-,24775,1.44,300,0.84
2015/10/21,33650,-2050,-5.74,5842,5.76,-,-,24775,1.36,300,0.89
2015/10/22,31950,-1700,-5.05,5842,5.47,-,-,24775,1.29,300,0.94
2015/10/23,32100,150,+0.47,5842,5.49,-,-,24775,1.30,300,0.93
2015/10/26,32900,800,+2.49,5842,5.63,-,-,24775,1.33,300,0.91
2015/10/27,32150,-750,-2.28,5842,5.50,-,-,24775,1.30,300,0.93
2015/10/28,31450,-700,-2.18,5842,5.38,-,-,24775,1.27,300,0.95
2015/10/29,31450,0,0.00,5842,5.38,-,-,24775,1.27,300,0.95
2015/10/30,30700,-750,-2.38,5842,5.26,-,-,24775,1.24,300,0.98
2015/11/02,32150,1450,+4.72,5842,5.50,-,-,24775,1.30,300,0.93
2015/11/03,31900,-250,-0.78,5842,5.46,-,-,24775,1.29,300,0.94
2015/11/04,32600,700,+2.19,5842,5.58,-,-,24775,1.32,300,0.92
2015/11/05,32650,50,+0.15,5842,5.59,-,-,24775,1.32,300,0.92
2015/11/06,31200,-1450,-4.44,5842,5.34,-,-,24775,1.26,300,0.96
2015/11/09,31250,50,+0.16,5842,5.35,-,-,24775,1.26,300,0.96
2015/11/10,31150,-100,-0.32,5842,5.33,-,-,24775,1.26,300,0.96
2015/11/11,31000,-150,-0.48,5842,5.31,-,-,24775,1.25,300,0.97
2015/11/12,30700,-300,-0.97,5842,5.26,-,-,24775,1.24,300,0.98
2015/11/13,31150,450,+1.47,5842,5.33,-,-,24775,1.26,300,0.96
2015/11/16,30500,-650,-2.09,5842,5.22,-,-,24775,1.23,300,0.98
2015/11/17,30600,100,+0.33,5842,5.24,-,-,24775,1.24,300,0.98
2015/11/18,30550,-50,-0.16,5842,5.23,-,-,24775,1.23,300,0.98
2015/11/19,31200,650,+2.13,5842,5.34,-,-,24775,1.26,300,0.96
2015/11/20,31000,-200,-0.64,5842,5.31,-,-,24775,1.25,300,0.97
2015/11/23,30650,-350,-1.13,5842,5.25,-,-,24775,1.24,300,0.98
2015/11/24,30200,-450,-1.47,5842,5.17,-,-,24775,1.22,300,0.99
2015/11/25,31900,1700,+5.63,5842,5.46,-,-,24775,1.29,300,0.94
2015/11/26,32750,850,+2.66,5842,5.61,-,-,24775,1.32,300,0.92
2015/11/27,32000,-750,-2.29,5842,5.48,-,-,24775,1.29,300,0.94
2015/11/30,31600,-400,-1.25,5842,5.41,-,-,24775,1.28,300,0.95
2015/12/01,31350,-250,-0.79,5842,5.37,-,-,24775,1.27,300,0.96
2015/12/02,31200,-150,-0.48,5842,5.34,-,-,24775,1.26,300,0.96
2015/12/03,31150,-50,-0.16,5842,5.33,-,-,24775,1.26,300,0.96
2015/12/04,31200,50,+0.16,5842,5.34,-,-,24775,1.26,300,0.96
2015/12/07,30700,-500,-1.60,5842,5.26,-,-,24775,1.24,300,0.98
2015/12/08,30200,-500,-1.63,5842,5.17,-,-,24775,1.22,300,0.99
2015/12/09,30250,50,+0.17,5842,5.18,-,-,24775,1.22,300,0.99
2015/12/10,30300,50,+0.17,5842,5.19,-,-,24775,1.22,300,0.99
2015/12/11,29850,-450,-1.49,5842,5.11,-,-,24775,1.20,300,1.01
2015/12/14,29000,-850,-2.85,5842,4.96,-,-,24775,1.17,300,1.03
2015/12/15,29400,400,+1.38,5842,5.03,-,-,24775,1.19,300,1.02
2015/12/16,30400,1000,+3.40,5842,5.20,-,-,24775,1.23,300,0.99
2015/12/17,30250,-150,-0.49,5842,5.18,-,-,24775,1.22,300,0.99
2015/12/18,30600,350,+1.16,5842,5.24,-,-,24775,1.24,300,0.98
2015/12/21,30500,-100,-0.33,5842,5.22,-,-,24775,1.23,300,0.98
2015/12/22,32200,1700,+5.57,5842,5.51,-,-,24775,1.30,300,0.93
2015/12/23,32700,500,+1.55,5842,5.60,-,-,24775,1.32,300,0.92
2015/12/24,31700,-1000,-3.06,5842,5.43,-,-,24775,1.28,300,0.95
2015/12/28,30900,-800,-2.52,5842,5.29,-,-,24775,1.25,300,0.97
2015/12/29,31200,300,+0.97,5842,5.34,-,-,24775,1.26,300,0.96
2015/12/30,30750,-450,-1.44,5842,5.26,-,-,24775,1.24,300,0.98
2016/01/04,30150,-600,-1.95,5842,5.16,-,-,24775,1.22,300,1.00
2016/01/05,30600,450,+1.49,5842,5.24,-,-,24775,1.24,300,0.98
2016/01/06,30750,150,+0.49,5842,5.26,-,-,24775,1.24,300,0.98
2016/01/07,30200,-550,-1.79,5842,5.17,-,-,24775,1.22,300,0.99
2016/01/08,29700,-500,-1.66,5842,5.08,-,-,24775,1.20,300,1.01
2016/01/11,28650,-1050,-3.54,5842,4.90,-,-,24775,1.16,300,1.05
2016/01/12,27800,-850,-2.97,5842,4.76,-,-,24775,1.12,300,1.08
2016/01/13,28100,300,+1.08,5842,4.81,-,-,24775,1.13,300,1.07
2016/01/14,27900,-200,-0.71,5842,4.78,-,-,24775,1.13,300,1.08
2016/01/15,26800,-1100,-3.94,5842,4.59,-,-,24775,1.08,300,1.12
2016/01/18,26700,-100,-0.37,5842,4.57,-,-,24775,1.08,300,1.12
2016/01/19,28300,1600,+5.99,5842,4.84,-,-,24775,1.14,300,1.06
2016/01/20,26800,-1500,-5.30,5842,4.59,-,-,24775,1.08,300,1.12
2016/01/21,26600,-200,-0.75,5842,4.55,-,-,24775,1.07,300,1.13
2016/01/22,27150,550,+2.07,5842,4.65,-,-,24775,1.10,300,1.10
2016/01/25,28000,850,+3.13,5842,4.79,-,-,24775,1.13,300,1.07
2016/01/26,27850,-150,-0.54,5842,4.77,-,-,24775,1.12,300,1.08
2016/01/27,27650,-200,-0.72,5842,4.73,-,-,24775,1.12,300,1.08
2016/01/28,27650,0,0.00,5842,4.73,-,-,24775,1.12,300,1.08
2016/01/29,27300,-350,-1.27,5842,4.67,-,-,24775,1.10,300,1.10
2016/02/01,28400,1100,+4.03,5842,4.86,-,-,24775,1.15,300,1.06
2016/02/02,28450,50,+0.18,5842,4.87,-,-,24775,1.15,300,1.05
2016/02/03,27450,-1000,-3.51,5842,4.70,-,-,24775,1.11,300,1.09
2016/02/04,28100,650,+2.37,5842,4.81,-,-,24775,1.13,300,1.07
2016/02/05,28100,0,0.00,5842,4.81,-,-,24775,1.13,300,1.07
2016/02/11,27150,-950,-3.38,5842,4.65,-,-,24775,1.10,300,1.10
2016/02/12,27350,200,+0.74,5842,4.68,-,-,24775,1.10,300,1.10
2016/02/15,27700,350,+1.28,5842,4.74,-,-,24775,1.12,300,1.08
2016/02/16,28900,1200,+4.33,5842,4.95,-,-,24775,1.17,300,1.04
2016/02/17,30050,1150,+3.98,5842,5.14,-,-,24775,1.21,300,1.00
2016/02/18,30200,150,+0.50,5842,5.17,-,-,24775,1.22,300,0.99
2016/02/19,29600,-600,-1.99,5842,5.07,-,-,24775,1.19,300,1.01
2016/02/22,29900,300,+1.01,5842,5.12,-,-,24775,1.21,300,1.00
2016/02/23,30400,500,+1.67,5842,5.20,-,-,24775,1.23,300,0.99
2016/02/24,30900,500,+1.64,5842,5.29,-,-,24775,1.25,300,0.97
2016/02/25,30800,-100,-0.32,5842,5.27,-,-,24775,1.24,300,0.97
2016/02/26,30800,0,0.00,5842,5.27,-,-,24775,1.24,300,0.97
2016/02/29,30000,-800,-2.60,5842,5.14,-,-,24775,1.21,300,1.00
2016/03/02,30950,950,+3.17,5842,5.30,-,-,24775,1.25,300,0.97
2016/03/03,31950,1000,+3.23,5842,5.47,-,-,24775,1.29,300,0.94
2016/03/04,31900,-50,-0.16,5842,5.46,-,-,24775,1.29,300,0.94
2016/03/07,31900,0,0.00,5842,5.46,-,-,24775,1.29,300,0.94
2016/03/08,30500,-1400,-4.39,5842,5.22,-,-,24775,1.23,300,0.98
2016/03/09,30550,50,+0.16,5842,5.23,-,-,24775,1.23,300,0.98
2016/03/10,30300,-250,-0.82,5842,5.19,-,-,24775,1.22,300,0.99
2016/03/11,30700,400,+1.32,5842,5.26,-,-,24775,1.24,300,0.98
2016/03/14,30350,-350,-1.14,5842,5.20,-,-,24775,1.23,300,0.99
2016/03/15,29900,-450,-1.48,5842,5.12,-,-,24775,1.21,300,1.00
2016/03/16,29200,-700,-2.34,5842,5.00,-,-,24775,1.18,300,1.03
2016/03/17,29250,50,+0.17,5842,5.01,-,-,24775,1.18,300,1.03
2016/03/18,29450,200,+0.68,5842,5.04,-,-,24775,1.19,300,1.02
2016/03/21,29550,100,+0.34,5842,5.06,-,-,24775,1.19,300,1.02
2016/03/22,30200,650,+2.20,5842,5.17,-,-,24775,1.22,300,0.99
2016/03/23,30250,50,+0.17,5842,5.18,-,-,24775,1.22,300,0.99
2016/03/24,29450,-800,-2.64,5842,5.04,-,-,24775,1.19,300,1.02
2016/03/25,29150,-300,-1.02,5842,4.99,-,-,24775,1.18,300,1.03
2016/03/28,28550,-600,-2.06,5842,4.89,-,-,24775,1.15,300,1.05
2016/03/29,28900,350,+1.23,5842,4.95,-,-,24775,1.17,300,1.04
2016/03/30,28650,-250,-0.87,5842,4.90,-,-,24775,1.16,300,1.05
2016/03/31,28150,-500,-1.75,5842,4.82,-,-,24775,1.14,300,1.07
2016/04/01,28200,50,+0.18,5842,4.83,-,-,24775,1.14,300,1.06
2016/04/04,27900,-300,-1.06,5842,4.78,-,-,24775,1.13,300,1.08
2016/04/05,27850,-50,-0.18,5842,4.77,-,-,24775,1.12,300,1.08
2016/04/06,27500,-350,-1.26,5842,4.71,-,-,24775,1.11,300,1.09
2016/04/07,26900,-600,-2.18,5842,4.60,-,-,24775,1.09,300,1.12
2016/04/08,27800,900,+3.35,5842,4.76,-,-,24775,1.12,300,1.08
2016/04/11,27150,-650,-2.34,5842,4.65,-,-,24775,1.10,300,1.10
2016/04/12,27150,0,0.00,5842,4.65,-,-,24775,1.10,300,1.10
2016/04/14,27250,100,+0.37,5842,4.66,-,-,24775,1.10,300,1.10
2016/04/15,27650,400,+1.47,5842,4.73,-,-,24775,1.12,300,1.08
2016/04/18,27200,-450,-1.63,5842,4.66,-,-,24775,1.10,300,1.10
2016/04/19,27450,250,+0.92,5842,4.70,-,-,24775,1.11,300,1.09
2016/04/20,27550,100,+0.36,5842,4.72,-,-,24775,1.11,300,1.09
2016/04/21,27550,0,0.00,5842,4.72,-,-,24775,1.11,300,1.09
2016/04/22,27500,-50,-0.18,5842,4.71,-,-,24775,1.11,300,1.09
2016/04/25,27500,0,0.00,5842,4.71,-,-,24775,1.11,300,1.09
2016/04/26,29150,1650,+6.00,5842,4.99,-,-,24775,1.18,300,1.03
2016/04/27,29150,0,0.00,5842,4.99,-,-,24775,1.18,300,1.03
2016/04/28,27900,-1250,-4.29,5842,4.78,-,-,24775,1.13,300,1.08
2016/04/29,28150,250,+0.90,5842,4.82,-,-,24775,1.14,300,1.07
2016/05/02,27850,-300,-1.07,6002,4.64,-,-,29377,0.95,500,1.80
2016/05/03,27650,-200,-0.72,6002,4.61,-,-,29377,0.94,500,1.81
2016/05/04,26650,-1000,-3.62,6002,4.44,-,-,29377,0.91,500,1.88
2016/05/09,25750,-900,-3.38,6002,4.29,-,-,29377,0.88,500,1.94
2016/05/10,26400,650,+2.52,6002,4.40,-,-,29377,0.90,500,1.89
2016/05/11,26200,-200,-0.76,6002,4.37,-,-,29377,0.89,500,1.91
2016/05/12,26100,-100,-0.38,6002,4.35,-,-,29377,0.89,500,1.92
2016/05/13,26100,0,0.00,6002,4.35,-,-,29377,0.89,500,1.92
2016/05/16,26100,0,0.00,6002,4.35,-,-,29377,0.89,500,1.92
2016/05/17,25900,-200,-0.77,6002,4.32,-,-,29377,0.88,500,1.93
2016/05/18,26200,300,+1.16,6002,4.37,-,-,29377,0.89,500,1.91
2016/05/19,26600,400,+1.53,6002,4.43,-,-,29377,0.91,500,1.88
2016/05/20,26300,-300,-1.13,6002,4.38,-,-,29377,0.90,500,1.90
2016/05/23,27200,900,+3.42,6002,4.53,-,-,29377,0.93,500,1.84
2016/05/24,26850,-350,-1.29,6002,4.47,-,-,29377,0.91,500,1.86
2016/05/25,27050,200,+0.74,6002,4.51,-,-,29377,0.92,500,1.85
2016/05/26,27000,-50,-0.18,6002,4.50,-,-,29377,0.92,500,1.85
2016/05/27,28650,1650,+6.11,6002,4.77,-,-,29377,0.98,500,1.75
2016/05/30,29000,350,+1.22,6002,4.83,-,-,29377,0.99,500,1.72
2016/05/31,28700,-300,-1.03,6002,4.78,-,-,29377,0.98,500,1.74
2016/06/01,28500,-200,-0.70,6002,4.75,-,-,29377,0.97,500,1.75
2016/06/02,28050,-450,-1.58,6002,4.67,-,-,29377,0.95,500,1.78
2016/06/03,27600,-450,-1.60,6002,4.60,-,-,29377,0.94,500,1.81
2016/06/07,28650,1050,+3.80,6002,4.77,-,-,29377,0.98,500,1.75
2016/06/08,28550,-100,-0.35,6002,4.76,-,-,29377,0.97,500,1.75
2016/06/09,29000,450,+1.58,6002,4.83,-,-,29377,0.99,500,1.72
2016/06/10,29000,0,0.00,6002,4.83,-,-,29377,0.99,500,1.72
2016/06/13,28350,-650,-2.24,6002,4.72,-,-,29377,0.97,500,1.76
2016/06/14,29050,700,+2.47,6002,4.84,-,-,29377,0.99,500,1.72
2016/06/15,29950,900,+3.10,6002,4.99,-,-,29377,1.02,500,1.67
2016/06/16,29650,-300,-1.00,6002,4.94,-,-,29377,1.01,500,1.69
2016/06/17,29000,-650,-2.19,6002,4.83,-,-,29377,0.99,500,1.72
2016/06/20,30050,1050,+3.62,6002,5.01,-,-,29377,1.02,500,1.66
2016/06/21,29800,-250,-0.83,6002,4.97,-,-,29377,1.01,500,1.68
2016/06/22,30950,1150,+3.86,6002,5.16,-,-,29377,1.05,500,1.62
2016/06/23,31750,800,+2.58,6002,5.29,-,-,29377,1.08,500,1.57
2016/06/24,31800,50,+0.16,6002,5.30,-,-,29377,1.08,500,1.57
2016/06/27,32050,250,+0.79,6002,5.34,-,-,29377,1.09,500,1.56
2016/06/28,31150,-900,-2.81,6002,5.19,-,-,29377,1.06,500,1.61
2016/06/29,31800,650,+2.09,6002,5.30,-,-,29377,1.08,500,1.57
2016/06/30,32400,600,+1.89,6002,5.40,-,-,29377,1.10,500,1.54
2016/07/01,32150,-250,-0.77,6002,5.36,-,-,29377,1.09,500,1.56
2016/07/04,32750,600,+1.87,6002,5.46,-,-,29377,1.11,500,1.53
2016/07/05,31850,-900,-2.75,6002,5.31,-,-,29377,1.08,500,1.57
2016/07/06,30600,-1250,-3.92,6002,5.10,-,-,29377,1.04,500,1.63
2016/07/07,30650,50,+0.16,6002,5.11,-,-,29377,1.04,500,1.63
2016/07/08,31050,400,+1.31,6002,5.17,-,-,29377,1.06,500,1.61
2016/07/11,32000,950,+3.06,6002,5.33,-,-,29377,1.09,500,1.56
2016/07/12,32000,0,0.00,6002,5.33,-,-,29377,1.09,500,1.56
2016/07/13,32650,650,+2.03,6002,5.44,-,-,29377,1.11,500,1.53
2016/07/14,33050,400,+1.23,6002,5.51,-,-,29377,1.13,500,1.51
2016/07/15,32700,-350,-1.06,6002,5.45,-,-,29377,1.11,500,1.53
2016/07/18,32750,50,+0.15,6002,5.46,-,-,29377,1.11,500,1.53
2016/07/19,32450,-300,-0.92,6002,5.41,-,-,29377,1.10,500,1.54
2016/07/20,32100,-350,-1.08,6002,5.35,-,-,29377,1.09,500,1.56
2016/07/21,32150,50,+0.16,6002,5.36,-,-,29377,1.09,500,1.56
2016/07/22,32000,-150,-0.47,6002,5.33,-,-,29377,1.09,500,1.56
2016/07/25,32500,500,+1.56,6002,5.41,-,-,29377,1.11,500,1.54
2016/07/26,32050,-450,-1.38,6002,5.34,-,-,29377,1.09,500,1.56
2016/07/27,33450,1400,+4.37,6002,5.57,-,-,29377,1.14,500,1.49
2016/07/28,33550,100,+0.30,6002,5.59,-,-,29377,1.14,500,1.49
2016/07/29,34400,850,+2.53,6002,5.73,-,-,29377,1.17,500,1.45
2016/08/01,34850,450,+1.31,6002,5.81,-,-,29377,1.19,500,1.43
2016/08/02,33750,-1100,-3.16,6002,5.62,-,-,29377,1.15,500,1.48
2016/08/03,33550,-200,-0.59,6002,5.59,-,-,29377,1.14,500,1.49
2016/08/04,33650,100,+0.30,6002,5.61,-,-,29377,1.15,500,1.49
2016/08/05,34800,1150,+3.42,6002,5.80,-,-,29377,1.18,500,1.44
2016/08/08,34950,150,+0.43,6002,5.82,-,-,29377,1.19,500,1.43
2016/08/09,35050,100,+0.29,6002,5.84,-,-,29377,1.19,500,1.43
2016/08/10,33800,-1250,-3.57,6002,5.63,-,-,29377,1.15,500,1.48
2016/08/11,34800,1000,+2.96,6002,5.80,-,-,29377,1.18,500,1.44
2016/08/12,34350,-450,-1.29,6002,5.72,-,-,29377,1.17,500,1.46
2016/08/16,33700,-650,-1.89,6002,5.61,-,-,29377,1.15,500,1.48
2016/08/17,33550,-150,-0.45,6002,5.59,-,-,29377,1.14,500,1.49
2016/08/18,34150,600,+1.79,6002,5.69,-,-,29377,1.16,500,1.46
2016/08/19,35400,1250,+3.66,6002,5.90,-,-,29377,1.21,500,1.41
2016/08/22,36000,600,+1.69,6002,6.00,-,-,29377,1.23,500,1.39
2016/08/23,35600,-400,-1.11,6002,5.93,-,-,29377,1.21,500,1.40
2016/08/24,35750,150,+0.42,6002,5.96,-,-,29377,1.22,500,1.40
2016/08/25,35700,-50,-0.14,6002,5.95,-,-,29377,1.22,500,1.40
2016/08/26,36250,550,+1.54,6002,6.04,-,-,29377,1.23,500,1.38
2016/08/29,36250,0,0.00,6002,6.04,-,-,29377,1.23,500,1.38
2016/08/30,36300,50,+0.14,6002,6.05,-,-,29377,1.24,500,1.38
2016/08/31,36450,150,+0.41,6002,6.07,-,-,29377,1.24,500,1.37
2016/09/01,36100,-350,-0.96,6002,6.01,-,-,29377,1.23,500,1.39
2016/09/02,36650,550,+1.52,6002,6.11,-,-,29377,1.25,500,1.36
2016/09/05,37500,850,+2.32,6002,6.25,-,-,29377,1.28,500,1.33
2016/09/06,38000,500,+1.33,6002,6.33,-,-,29377,1.29,500,1.32
2016/09/07,37900,-100,-0.26,6002,6.31,-,-,29377,1.29,500,1.32
2016/09/08,38700,800,+2.11,6002,6.45,-,-,29377,1.32,500,1.29
2016/09/09,38950,250,+0.65,6002,6.49,-,-,29377,1.33,500,1.28
2016/09/12,37000,-1950,-5.01,6002,6.16,-,-,29377,1.26,500,1.35
2016/09/13,37800,800,+2.16,6002,6.30,-,-,29377,1.29,500,1.32
2016/09/19,39200,1400,+3.70,6002,6.53,-,-,29377,1.33,500,1.28
2016/09/20,39250,50,+0.13,6002,6.54,-,-,29377,1.34,500,1.27
2016/09/21,39150,-100,-0.25,6002,6.52,-,-,29377,1.33,500,1.28
2016/09/22,39400,250,+0.64,6002,6.56,-,-,29377,1.34,500,1.27
2016/09/23,39350,-50,-0.13,6002,6.56,-,-,29377,1.34,500,1.27
2016/09/26,39500,150,+0.38,6002,6.58,-,-,29377,1.34,500,1.27
2016/09/27,41150,1650,+4.18,6002,6.86,-,-,29377,1.40,500,1.22
